source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes
isikkim.com,http://isikkim.com/2011-09-landslide-disrupts-gangtok-mangan-highway-again-30-3/,3997.0,9/30/2011 0:00,Mangan : The slide which occurred at Thingchim around 18 kilometers from Mangan towards Gangtok has disrupted the Mangan-Gangtok traffic again. The s*,"The slide which occurred at Thingchim around 18 kilometers from Mangan towards Gangtok has disrupted the Mangan-Gangtok traffic again. The slide occurred recently which had brought big boulders that cover the stretch of around 40 feet. The restoration of the traffic has not been ascertained yet. The vehicles plying to the North District headquarter has been enrooted from Singtam via Dikchu Road. The commuters plying to Namok, Sweyem, Mangshilla and of some areas have to transship from this point.",,10km,landslide,unknown,medium,unknown,0.0,0.0,glc,3997.0,India,IN,,1464.0,Mangan,3.57379,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.5575,27.5161,India_Media_Catalog,9/30/2011 0:00,2011-09-30 00:00:00,2011-09-30,27.5161,88.5575,27.5161,88.5575,True,27.516,88.558,2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e-pao,http://www.e-pao.net/GP.asp?src=28..210810.aug10,2253.0,8/15/2010 23:00,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur","Since the Chingai-Quingai road has been sunk due to landslides at various points following heavy rainfall that occured twice during the past 20 days, nearly 5,000 villagers of five villages in the sub-division are facing the alarming possibility of starvation.  The road from Chingai to Quingai in Chingai sub-division of Ukhrul district connects Quingai, Chalou, New Tasom, Tasom CV and Tasom Khullen villages.  However, the road has been disconnected in various places due to heavy rainfall that occurred on the night between July 29 and 30 and again on the night of August 15 .  According to Secretary, Information and Publicity, Northern Raphei Students' Union (NRSU), HAS Thuingaleng, nearly 5,000 villagers of the said villages have been facing extreme hardship.  The wooden bridge over Rondei river had been washed away by the powerful current of the river disconnecting the road.  Moreover, landslides have occurred completely blocking the road at different places.  However, due to the heavy","Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur",25km,landslide,downpour,medium,unknown,0.0,0.0,glc,2253.0,India,IN,Manipur,15118.0,Phek,39.51186,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.48265093,25.31006064,India_Media_Catalog,8/15/2010 23:00,2010-08-15 23:00:00,2010-08-15,25.31006064,94.48265093,25.31006064,94.48265093,True,25.31,94.483,2010-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kanglaonline,http://www.kanglaonline.com/index.php?template=headline&newsid=48686&typeid=2,1108.0,8/20/2009 0:00,"Tamei, Tamenglong district on Imphal-Tamenglong (IT) road","Landslides on the Imphal-Tamenglong (IT) road have put the people of Tamei, Tamenglong district in difficult times as the stock of essential supplies required for daily use are running short and the concerned department of the state government is not doing anything about the matter, said Poujeng, chairman of Tamei headquarter authority. Due to the intermittent rains, landslides have occurred at 3/4 places on the IT road between Kangpokpi-Tamei and Tamei-Tamenglong at present and new landslides.","Tamei, Tamenglong district on Imphal-Tamenglong (IT) road",10km,landslide,downpour,medium,unknown,0.0,0.0,glc,1108.0,India,IN,Assam,7176.0,Mahur,44.34393,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.5,24.9925,India_Media_Catalog,8/20/2009 0:00,2009-08-20 00:00:00,2009-08-20,24.9925,93.5,24.9925,93.5,True,24.992,93.5,2009-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Times of India,http://timesofindia.indiatimes.com/india/Landslides-in-Arunachal-Pradesh-due-to-incessant-rain/articleshow/37379365.cms,6105.0,6/26/2014 23:00,Arunachal Pradesh,"Landslides, triggered by incessant rain in the past couple of days have wrecked havoc in several districts of Arunachal Pradesh throwing life out of gear. While flood-like situation prevails in low-lying areas of various districts, road link between Nirjuli and Banderdewa near here has been snapped due to damage of several culverts along the NH 52(A), the life line for the state capital, official sources said. PWD superintendent engineer (highway-western zone) Jumo Geiyi said the stretch of the highway between Nirjuli and Banderdewa has been temporarily closed due to damage to culverts in several places by incessant rain on the night of June 26. As a result, traffic was being diverted through Harmutty-Doimukh-Nirjuli road, instead of the usual route through Karsingsa. Besides, about 20 metre of NH 52(A) has been damaged at Karsingsa, besides Naharlagun, where portions of it have caved in, he said. More damage to the road, which has been breached near North East Regional Institute of Sc",Arunachal Pradesh,unknown,landslide,continuous_rain,medium,above_road,0.0,0.0,test,6105.0,India,IN,Arunachal Pradesh,0.0,Motuo,43.67228,8/24/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,95.3429,28.9205,India_Media_Catalog,6/26/2014 23:00,2014-06-26 23:00:00,2014-06-26,28.9205,95.3429,28.9205,95.3429,True,28.92,95.343,2014-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kanglaonline.com,http://kanglaonline.com/2011/06/two-children-claimed-by-landslide-at-tamenglong/,3560.0,5/31/2011 14:30,"Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur","June 1, 2011  A major landslide at Tamenglong has reportedly claimed two lives yesterday. According to a source, two members of a family, a brother and a sister were killed in a massive landslide at the Gaoilung village, Tamenlong ward No. 4 yesterday afternoon at around 2:30 pm.  The deceased brother and sisters were identified as one Masamdingliu, 13 and Mathemsonang, 8 children of Dr. Kiulang originally hailing from Dilong village.  According to the source, the siblings were killed while there house was dragged along by the land slide, triggered by torrential rain yesterday.","Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur",50km,landslide,downpour,medium,unknown,2.0,0.0,glc,3560.0,India,IN,Manipur,223523.0,Imphal,35.52835,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.5935,24.8286,India_Media_Catalog,5/31/2011 14:30,2011-05-31 14:30:00,2011-05-31,24.8286,93.5935,24.8286,93.5935,True,24.829,93.594,2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telegraph India,http://www.telegraphindia.com/1080616/jsp/northeast/story_9416169.jsp,587.0,6/15/2008 0:00,"Lakhimpur district, Bihpuria, Assam","heavy flooding and landslides in Assam and Arunachal Pradesh, difficult to determine if casualties were from flooding or landslides","Lakhimpur district, Bihpuria, Assam",25km,landslide,downpour,medium,unknown,17.0,0.0,glc,587.0,India,IN,Assam,59841.0,North Lakhimpur,0.75347,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.0989,27.2298,India_Media_Catalog,6/15/2008 0:00,2008-06-15 00:00:00,2008-06-15,27.2298,94.0989,27.2298,94.0989,True,27.23,94.099,2008-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0815/oth058,8012.0,9/6/2015 15:00,"Umling, Meghalaya 793102, India","SHILLONG, Sept 7 - Traffic movement was disrupted on National Highway 40 (Guwahati-Shillong Road) on Sunday afternoon due to a massive landslide at Umling, Ri-Bhoi district. However, one lane has been cleared for traffic movement today. Vehicles were stranded for several hours at the Highway. Superintendent of Police, Ri-Bhoi district, GD Kharwanlang rushed to the spot and diverted light vehicles through a different route.  Light vehicles were directed from Byrnihat to Umden and onward towards Nongpoh and Shillong. Similarly, vehicles from Shillong were diverted to Umling-Sohkhwai route and then to 20 Mile. But heavy vehicles were stranded on the highway yesterday.  “Weather permitting we would be able to clear the other lane this evening or tomorrow,” Kharwanlang said over the phone from Nongpoh today.  It is also being advised that those travelling between Guwahati and Shillong can take the Shillong-Mairang- Patharkhmah-Rani route.","Umling, Meghalaya 793102, India",1km,landslide,unknown,medium,above_road,0.0,0.0,glc,8012.0,India,IN,Meghalaya,14387.0,Nongpoh,7.75972,6/30/2016 17:24,11/20/2017 15:17,2/15/2018 15:51,91.8584,25.9703,India_Media_Catalog,9/6/2015 15:00,2015-09-06 15:00:00,2015-09-06,25.9703,91.8584,25.9703,91.8584,True,25.97,91.858,2015-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shillong Times,http://www.theshillongtimes.com/2015/08/20/child-washed-away-in-tura/,7335.0,8/18/2015 9:00,Tura Civil Hospital,A landslip on Tuesday also damaged shops in the Tura Civil Hospital vicinity.,Tura Civil Hospital,1km,landslide,continuous_rain,medium,urban,0.0,0.0,glc,7335.0,India,IN,Meghalaya,63645.0,Tura,0.03796,5/26/2016 23:10,11/20/2017 15:17,2/15/2018 15:51,90.2023,25.5145,India_Media_Catalog,8/18/2015 9:00,2015-08-18 09:00:00,2015-08-18,25.5145,90.2023,25.5145,90.2023,True,25.514,90.202,2015-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thestatesman.net,http://www.thestatesman.net/page.news.php?clid=10&theme=&usrsess=1&id=164069,141.0,7/26/2007 0:00,Singtam,closest to predicted location of Shillong (397.72 km),Singtam,50km,landslide,rain,medium,unknown,0.0,0.0,glc,141.0,India,IN,Meghālaya,11090.0,Cherrapunji,19.36242,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,91.88,25.38,India_Media_Catalog,7/26/2007 0:00,2007-07-26 00:00:00,2007-07-26,25.38,91.88,25.38,91.88,True,25.38,91.88,2007-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nbtvlive,,3983.0,9/23/2011 0:00,"Maighuli, Guwahati, Meghalaya","Four persons today got buried alive and 10 others were injured in a landslide at Maighuli, along the Assam-Meghalaya border, police said. Incessant rains triggered the landslip along the hills of Maighuli on the Meghalaya side of the border, Kamrup (metro) SSP Deepak Choudhury said. The victims were sheltered in a cluster of houses along the foothills in the area when a large chunk of earth fell on them.Both the Assam and Meghalaya governments launched rescue operation during which four were found dead, officials said. Ten others were brought out of the debris and admitted to Beltola Army Hospital with injuries, they said.","Maighuli, Guwahati, Meghalaya",unknown,landslide,downpour,large,unknown,4.0,0.0,glc,3983.0,India,IN,Assam,899094.0,Guwahati,3.44946,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,91.7351,26.1548,India_Media_Catalog,9/23/2011 0:00,2011-09-23 00:00:00,2011-09-23,26.1548,91.7351,26.1548,91.7351,True,26.155,91.735,2011-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red Cross - Field reports,https://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2987,148.0,7/30/2007 0:00,Saiha,road networks disrupted,Saiha,25km,landslide,downpour,medium,unknown,0.0,0.0,glc,148.0,India,IN,Mizoram,22654.0,Saiha,2.05477,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.967,22.479,India_Media_Catalog,7/30/2007 0:00,2007-07-30 00:00:00,2007-07-30,22.479,92.967,22.479,92.967,True,22.479,92.967,2007-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Telegraph,https://www.telegraphindia.com/1090817/jsp/siliguri/story_11368309.jsp,1094.0,8/16/2009 21:30,"Katare village, 80 km from Kalimpong","In Katare village, about 80km from Kalimpong, a landslide brought down the house of Nima Tshering Lepcha at 9.30 last night, burying alive three-year-old Samuel. Nima’s two other children had a narrow escape.","Katare village, 80 km from Kalimpong",exact,landslide,downpour,medium,deforested_slope,1.0,0.0,glc,1094.0,India,IN,Bengal,43000.0,Kālimpang,1.40893,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.63411246,27.15977181,India_Media_Catalog,8/16/2009 21:30,2009-08-16 21:30:00,2009-08-16,27.15977181,88.63411246,27.15977181,88.63411246,True,27.16,88.634,2009-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gsi.gov,"http://www.portal.gsi.gov.in/portal/page?_pageid=127,875814&_dad=portal&_schema=PORTAL",1775.0,4/21/2010 0:00,Arunachal Pradesh ,"As per PTI report at least 12 people have died in Arunachal Pradesh due to landslides triggered by heavy rains on 21st April 2010. Landslides have cut off road links at Lohit, Upper Siang, Dibang Valley, Anjan and East Kameng districts. ",Arunachal Pradesh ,unknown,landslide,downpour,medium,unknown,12.0,0.0,glc,1775.0,India,IN,Arunāchal Pradesh,14927.0,Tezu,5.14944,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,96.1779,27.8965,India_Media_Catalog,4/21/2010 0:00,2010-04-21 00:00:00,2010-04-21,27.8965,96.1779,27.8965,96.1779,True,27.896,96.178,2010-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morungexpress,http://www.morungexpress.com/local/67492.html,3663.0,6/28/2011 0:00,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Kikruma | June 28 : Following the heavy down-pour of incessant monsoon rain for the last few weeks, paddy fields belonging to six families at Ruzapfu valley, Kikruma Village under Phek District have submerged under overflowing streams. The relentless rain has caused massive landslides and mudslides damaging paddy and also partially affecting the NH-129. Kikruma Village is located some 50 Kms away from Kohima Talking to The Morung Express, Kasahi Vero one of the affected paddy field owner stated, “The water in the streams and rivulets at the adjoining areas has carried downstream the mud and wrought havoc and calamity by destroying major portion of already planted paddy fields at Ruzapfu valley.” Earlier, it was reported that on June 21 last, the threat caused by the rainfall was beyond human control and the farmers suffered heavy loses, approximately estimated to be worth more than five lakh rupees. It is to be noted that the annual yield of paddy was roughly measured around 200 head l","Ruzapfu valley, Kikruma Village, Phek District, Nagaland",50km,landslide,downpour,medium,unknown,0.0,0.0,glc,3663.0,India,IN,Nāgāland,92113.0,Kohima,0.72537,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.1099,25.6682,India_Media_Catalog,6/28/2011 0:00,2011-06-28 00:00:00,2011-06-28,25.6682,94.1099,25.6682,94.1099,True,25.668,94.11,2011-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India Today,http://indiatoday.intoday.in/story/landslide-in-manipur-near-myanmar-border-kills-21/1/455645.html,7385.0,8/1/2015 0:00,"Holenjang, Chandel district","Another village Holenjang, which is 15km away from Joumol is also hit by landslide but due to non-motorable road rescue teams were yet to reach this area till late Saturday evening.","Holenjang, Chandel district",10km,landslide,continuous_rain,medium,unknown,0.0,0.0,glc,7385.0,India,IN,Manipur,47774.0,Churāchāndpur,48.31354,5/6/2016 0:51,11/20/2017 15:17,2/15/2018 15:51,93.9815,24.004,India_Media_Catalog,8/1/2015 0:00,2015-08-01 00:00:00,2015-08-01,24.004,93.9815,24.004,93.9815,True,24.004,93.982,2015-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dnaindia,http://www.dnaindia.com/india/report_one-dead-road-and-rail-communication-disrupted-due-to-rains-in-assam_1450237,2575.0,10/9/2010 0:00,"road between Haflong and Lanka, Assam","Road communication, too, has been disrupted in the district with the road connecting Haflong and Lanka severely damaged, sources said.","road between Haflong and Lanka, Assam",50km,landslide,downpour,medium,unknown,0.0,0.0,glc,2575.0,India,IN,Assam,8364.0,Maibong,28.77268,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.9914,25.5242,India_Media_Catalog,10/9/2010 0:00,2010-10-09 00:00:00,2010-10-09,25.5242,92.9914,25.5242,92.9914,True,25.524,92.991,2010-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=jul3011/oth05,3840.0,7/25/2011 0:00,Manipur,"Manipur road links restored Sobhapati Samom  IMPHAL, July 29 – Road links to Manipur, which remained cut off from the rest of the country since the last three days following heavy landslides on the National Highways, has been re-opened on Thursday.  However, repairs of the road at the landslide prone Maram bazaar stretch of Imphal-Dimapur sector of the National Highway 2 (formerly known as NH 39) in Senapati district would take some time.  With the opening of the State’s life line, the 300 stranded goods laden trucks have resumed their journey for their destinations in the afternoon today.  But the more than 4,000 residents of Maram bazaar, a small hill town located on the highway are facing scarcity of potable water after the landslide buried the water supply pipelines.  “We have been buying water at the rate of Rs 20 per 40 litre tin since the last three weeks”, Kunjeshwori, a fish vendor at Maram Bazar said.  Economic blockade: An economic blockade on the two national highways – NH ",Manipur,50km,landslide,downpour,medium,unknown,0.0,0.0,glc,3840.0,India,IN,Manipur,22159.0,Mayāng Imphāl,8.94757,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.9157,24.6869,India_Media_Catalog,7/25/2011 0:00,2011-07-25 00:00:00,2011-07-25,24.6869,93.9157,24.6869,93.9157,True,24.687,93.916,2011-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
