latitude_standardized,longitude_standardized,dataset_source,event_date,event_date_standardized,event_year,event_month,usable_event_date,usable_event_year,usable_event_month,temporal_data_type
22.49,92.74,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.5,92.73,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.5,92.73,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.5,92.74,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.5,92.74,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.5,92.75,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.51,92.74,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.513,92.793999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.518,92.811996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.538,92.857002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.535999,92.860001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.532,92.862999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.525,92.865997,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.525,92.864998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.52,92.867996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.518,92.855003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.5,92.887001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.501471,92.891663,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.503,92.889,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.51,92.886002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.507,92.886002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.517,92.879997,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.5273,92.870003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.534,92.876999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.533001,92.886002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.537416,92.885002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.530001,92.890999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.530001,92.890999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.530001,92.890999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.525999,92.888,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.528,92.896004,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.527,92.891998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.53544,92.893059,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.483166,92.885551,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.486,92.882004,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.482,92.877998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.475,92.877998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.468,92.873001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.469,92.876999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.469469,92.878334,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.476999,92.885002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.458916,92.886108,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.462999,92.877998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.459,92.873001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.450001,92.870003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.445999,92.874001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.448,92.882004,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.447001,92.882004,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.45138,92.911942,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.45138,92.911942,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.440001,92.879997,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.43,92.870003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.405001,92.861,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.416,92.864998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.395,92.860001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.389999,92.862999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.385,92.858002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.379,92.858002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.375,92.858002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.385,92.857002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.363001,92.861,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.369862,92.934998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.368999,92.934998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.381001,92.978996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.399,92.964996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.392,92.978996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.42,92.992996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.424,92.977997,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.434999,92.945999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.427999,92.947998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.405001,92.950996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.464916,92.916107,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.466166,92.92083,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.459,92.952003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.455,92.959999,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.455999,92.948997,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.483999,92.954002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.496,92.975998,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.513,92.992996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.485666,92.985825,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.490999,92.984001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.490999,92.981003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.490999,92.964996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.487,92.964996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.478001,92.966003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.475,92.964996,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.472,92.969002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.462999,92.969002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.455999,92.962997,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.46,93.05,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.46,93.05,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.49,93.01,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.5,93.01,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.5,93.02,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.45,93.09,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.44,93.1,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.44,93.1,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.41,93.02,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.38,93.03,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.38,93.03,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.34,93.04,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.34,93.04,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.34,93.04,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.36,93.05,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.34,93.13,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.38,93.12,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.39,93.11,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.4,93.12,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.4,93.13,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.5886,92.970001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.573833,92.917519,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.591,92.917,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.615,92.916,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.704,92.985001,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.700001,92.994003,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.844894,92.944511,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.842268,92.951981,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.841801,92.951385,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.844219,92.955048,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.839445,92.95668,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.83358,92.955582,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.826855,92.971519,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.827406,92.975822,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.802805,93.004639,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.796106,92.991173,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.78916,92.981087,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.823893,93.036804,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.891706,92.950081,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.893372,92.946724,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.892977,92.947433,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.899151,92.935677,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.897877,92.934364,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.914797,92.928406,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.915947,92.928337,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.916008,92.927841,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.920202,92.927345,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.91165,92.929871,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.908737,92.930191,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.906252,92.93174,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.902401,92.941025,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.957235,92.929703,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.968073,92.929916,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.96703,92.925728,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.986418,92.999901,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.003361,92.962914,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.003996,92.963562,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.004421,92.988426,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.006939,92.98938,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.005156,92.985893,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.010895,92.924156,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.002401,92.923904,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.001865,92.923225,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.018612,92.920555,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.018333,92.920555,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.017822,92.920723,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.017494,92.920425,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.019981,92.920921,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.025131,92.91922,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.022125,92.919952,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.068354,93.002747,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.08989,93.020531,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.143806,93.031219,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.148056,93.055832,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.057222,93.080002,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.983683,93.038437,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.14085,93.142487,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.124069,93.145889,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.072695,93.218956,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.08964,93.200974,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.152298,93.28066,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.151444,93.282333,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.151417,93.283077,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.15114,93.283462,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.059264,93.275647,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.059174,93.276033,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.058,93.280568,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.026818,93.26673,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.05214,93.307373,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.051673,93.306394,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.075896,93.315313,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.075703,93.315391,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.075575,93.315376,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.081345,93.321054,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.081569,93.320633,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.127266,93.296204,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.131158,93.293979,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.138981,93.288852,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.139244,93.289294,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.145214,93.287063,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.14953,93.287758,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.150818,93.286358,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.150924,93.28563,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.146333,93.30675,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.1465,93.30625,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.146464,93.306249,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.146056,93.306889,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.14572,93.306544,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.136712,93.31485,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.136654,93.314856,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.141408,93.338272,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.141445,93.33848,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.140294,93.344976,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.140461,93.343504,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.14046,93.343507,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.135434,93.368506,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.135405,93.368299,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.21,93.12,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.21,93.12,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.2,93.13,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.22,93.11,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.32,93.14,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.29,93.08,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.29,93.09,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.28,93.09,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.28,93.08,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.28,93.08,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.28,93.08,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.27,93.09,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.24,93.1,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.25,93.09,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.27,93.06,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.27,93.05,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.26,93.05,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.26,93.03,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.26,93.03,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.25,93.03,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.31,93.02,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.32,93.02,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.19,92.98,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.22,92.96,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.22,92.95,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.23,92.93,LandslideGuard_Project_Master,,,2019.0,,,2019.0,,YEAR_ONLY
22.23,92.93,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
22.21,92.96,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.21,92.96,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.17,92.99,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.17,93.0,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.16,93.0,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.15,92.99,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.15,92.99,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.14,93.0,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.15,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.15,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.15,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.15,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.15,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.17,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.17,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.18,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.18,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.18,93.01,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
22.18,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.18,93.01,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
22.19,93.03,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.96,94.06,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.96,94.06,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.95,94.06,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.95,94.06,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.95,94.07,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.95,94.07,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.03,93.81,LandslideGuard_Project_Master,,,2018.0,,,2018.0,,YEAR_ONLY
24.0,93.82,LandslideGuard_Project_Master,,,2017.0,,,2017.0,,YEAR_ONLY
23.97,93.95,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.99,93.94,LandslideGuard_Project_Master,,,2020.0,,,2020.0,,YEAR_ONLY
23.99,93.94,LandslideGuard_Project_Master,,,2016.0,,,2016.0,,YEAR_ONLY
24.01,93.96,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.01,93.97,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.01,93.97,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.01,93.97,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.02,93.97,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.0,93.97,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.98,93.99,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
23.99,94.0,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.98,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
23.98,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.0,94.0,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.0,94.0,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.0,93.99,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.0,93.99,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.0,93.98,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.0,93.98,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.01,93.98,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.01,93.98,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.01,93.99,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.01,93.99,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.01,93.99,LandslideGuard_Project_Master,,,,,,,,NO_TEMPORAL_DATA
24.06,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.1,93.95,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.1,93.96,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.09,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.09,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.09,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.09,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.09,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.09,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.1,94.02,LandslideGuard_Project_Master,,,2020.0,,,2020.0,,YEAR_ONLY
24.11,94.02,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.12,94.02,LandslideGuard_Project_Master,,,2020.0,,,2020.0,,YEAR_ONLY
24.13,93.99,LandslideGuard_Project_Master,,,2020.0,,,2020.0,,YEAR_ONLY
24.13,94.0,LandslideGuard_Project_Master,,,2020.0,,,2020.0,,YEAR_ONLY
24.14,94.01,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.16,93.96,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
24.16,93.97,LandslideGuard_Project_Master,,,2015.0,,,2015.0,,YEAR_ONLY
