master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,record_type_clean
IND-INV-024998,INVENTORY,,,,unknown,25.164472,93.693944,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Suspended,875.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0037,,GSI:10732,1,GSI,False,SOURCE,HIGH,25.164_93.694,,False,,OBJECTID=10732,INVENTORY
IND-INV-024999,INVENTORY,,,,unknown,25.162306,93.691111,Manipur,Tamenglong,,,Rainfall,Rock,Fall,Active,0.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0041,,GSI:10000,1,GSI,False,SOURCE,HIGH,25.162_93.691,,False,,OBJECTID=10000,INVENTORY
IND-INV-025000,INVENTORY,,,,unknown,25.164278,93.691361,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Suspended,300.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0039,,GSI:9998,1,GSI,False,SOURCE,HIGH,25.164_93.691,,False,,OBJECTID=9998,INVENTORY
IND-INV-025001,INVENTORY,,,,unknown,25.163333,93.691194,Manipur,Tamenglong,,,Rainfall,Rock,Fall,Active,0.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0040,,GSI:9999,1,GSI,False,SOURCE,HIGH,25.163_93.691,,False,,OBJECTID=9999,INVENTORY
IND-INV-025002,INVENTORY,,,,unknown,25.164056,93.692861,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Active,500.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0038,,GSI:9997,1,GSI,False,SOURCE,HIGH,25.164_93.693,,False,,OBJECTID=9997,INVENTORY
IND-INV-025003,INVENTORY,,,,unknown,25.160389,93.688167,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Active,825.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0044,,GSI:10042,1,GSI,False,SOURCE,HIGH,25.160_93.688,,False,,OBJECTID=10042,INVENTORY
IND-INV-025004,INVENTORY,,,,unknown,25.160333,93.688528,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Suspended,30.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0043,,GSI:10002,1,GSI,False,SOURCE,HIGH,25.160_93.689,,False,,OBJECTID=10002,INVENTORY
IND-INV-025005,INVENTORY,,,,unknown,25.160306,93.689306,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Suspended,80.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0042,,GSI:10001,1,GSI,False,SOURCE,HIGH,25.160_93.689,,False,,OBJECTID=10001,INVENTORY
IND-INV-025006,INVENTORY,,,,unknown,25.157667,93.6845,Manipur,Tamenglong,,,Rainfall,Earth,Slide,Active,612.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0048,,GSI:10046,1,GSI,False,SOURCE,HIGH,25.158_93.684,,False,,OBJECTID=10046,INVENTORY
IND-INV-025007,INVENTORY,,,,unknown,25.158667,93.685222,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Active,875.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0045,,GSI:10043,1,GSI,False,SOURCE,HIGH,25.159_93.685,,False,,OBJECTID=10043,INVENTORY
IND-INV-025008,INVENTORY,,,,unknown,25.158083,93.684944,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Stabilized,96.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0046,,GSI:10044,1,GSI,False,SOURCE,HIGH,25.158_93.685,,False,,OBJECTID=10044,INVENTORY
IND-INV-025009,INVENTORY,,,,unknown,25.157092,93.682686,Manipur,Tamenglong,,,Rainfall,Debris,Slide,Active,374.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0138,,GSI:9766,1,GSI,False,SOURCE,HIGH,25.157_93.683,,False,,OBJECTID=9766,INVENTORY
IND-INV-025010,INVENTORY,,,,unknown,25.157528,93.68425,Manipur,Tamenglong,,,Rainfall,Rock,Slide,Dormant,40.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0047,,GSI:10045,1,GSI,False,SOURCE,HIGH,25.158_93.684,,False,,OBJECTID=10045,INVENTORY
IND-INV-025011,INVENTORY,,,,unknown,25.155917,93.681583,Manipur,Tamenglong,,,Rainfall,Rock,Slide,Stabilized,150.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0049,,GSI:9745,1,GSI,False,SOURCE,HIGH,25.156_93.682,,False,,OBJECTID=9745,INVENTORY
IND-INV-025012,INVENTORY,,,,unknown,25.156306,93.678917,Manipur,Tamenglong,,,Rainfall,Rock,Slide,Stabilized,1050.0,,,Geological Survey of India (GSI) inventory,MAN/TAM/83G12/2017/0050,,GSI:9746,1,GSI,False,SOURCE,HIGH,25.156_93.679,,False,,OBJECTID=9746,INVENTORY
IND-INV-025013,INVENTORY,,2015.0,,year,25.238611,94.009189,Manipur,Senapati,,2015.0,Rainfall,Debris,Slide,Active,9.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/1,,GSI:14268,1,GSI,False,SOURCE,HIGH,25.239_94.009,,False,,OBJECTID=14268,INVENTORY
IND-INV-025014,INVENTORY,,2015.0,,year,25.245869,94.014442,Manipur,Senapati,,2015.0,Rainfall,Debris,Slide,Active,50.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/2,,GSI:14393,1,GSI,False,SOURCE,HIGH,25.246_94.014,,False,,OBJECTID=14393,INVENTORY
IND-INV-025015,INVENTORY,,,,unknown,25.269097,94.022569,Manipur,Senapati,,,Rainfall,Debris,Slide,Active,600.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/3,,GSI:8360,1,GSI,False,SOURCE,HIGH,25.269_94.023,,False,,OBJECTID=8360,INVENTORY
IND-INV-025016,INVENTORY,,2015.0,,year,25.304917,94.011444,Manipur,Senapati,,2015.0,Rainfall,Rock,Slide,Active,200.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/14,,GSI:8397,1,GSI,False,SOURCE,HIGH,25.305_94.011,,False,,OBJECTID=8397,INVENTORY
IND-INV-025017,INVENTORY,,,,unknown,25.302639,94.014617,Manipur,Senapati,,,,Debris,Slide,Active,150.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/13,,GSI:8396,1,GSI,False,SOURCE,HIGH,25.303_94.015,,False,,OBJECTID=8396,INVENTORY
IND-INV-025018,INVENTORY,,2015.0,,year,25.444333,94.006631,Manipur,Senapati,,2015.0,Rainfall,Debris,Slide,Active,100.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/44,,GSI:8267,1,GSI,False,SOURCE,HIGH,25.444_94.007,,False,,OBJECTID=8267,INVENTORY
IND-INV-025019,INVENTORY,,2011.0,,year,25.448389,94.003139,Manipur,Senapati,,2011.0,Rainfall,Debris,Slide,Active,150.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/45,,GSI:8268,1,GSI,False,SOURCE,HIGH,25.448_94.003,,False,,OBJECTID=8268,INVENTORY
IND-INV-025020,INVENTORY,,2015.0,,year,25.452417,94.018919,Manipur,Senapati,,2015.0,Rainfall,Debris,Slide,Suspended,240.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83K03/2015/43,,GSI:8266,1,GSI,False,SOURCE,HIGH,25.452_94.019,,False,,OBJECTID=8266,INVENTORY
IND-INV-025021,INVENTORY,,2015.0,,year,25.529,93.952,Manipur,Senapati,,2015.0,Rainfall,Debris,Slide,Suspended,5850.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/22,,GSI:8061,1,GSI,False,SOURCE,HIGH,25.529_93.952,,False,,OBJECTID=8061,INVENTORY
IND-INV-025022,INVENTORY,,2010.0,,year,25.527,93.953,Manipur,Senapati,,2010.0,Rainfall,Debris,Slide,Suspended,9960.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/30,,GSI:8063,1,GSI,False,SOURCE,HIGH,25.527_93.953,,False,,OBJECTID=8063,INVENTORY
IND-INV-025023,INVENTORY,,2010.0,,year,25.523,93.955,Manipur,Senapati,,2010.0,Rainfall,Debris,Slide,Suspended,11800.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/35,,GSI:8083,1,GSI,False,SOURCE,HIGH,25.523_93.955,,False,,OBJECTID=8083,INVENTORY
IND-INV-025024,INVENTORY,,,,unknown,25.521,93.964,Manipur,Senapati,,,Rainfall,Rock,Slide,Suspended,4200.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/18,,GSI:8043,1,GSI,False,SOURCE,HIGH,25.521_93.964,,False,,OBJECTID=8043,INVENTORY
IND-INV-025025,INVENTORY,,2013.0,,year,25.52,93.958,Manipur,Senapati,,2013.0,Rainfall,Rock,Slide,Suspended,3816.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/13,,GSI:8260,1,GSI,False,SOURCE,HIGH,25.520_93.958,,False,,OBJECTID=8260,INVENTORY
IND-INV-025026,INVENTORY,,2010.0,,year,25.517,93.957,Manipur,Senapati,,2010.0,Rainfall,Debris,Slide,Suspended,1680.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/6,,GSI:8259,1,GSI,False,SOURCE,HIGH,25.517_93.957,,False,,OBJECTID=8259,INVENTORY
IND-INV-025027,INVENTORY,,2010.0,,year,25.532,93.927,Manipur,Senapati,,2010.0,Rainfall,Debris,Slide,Suspended,1656.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/3,,GSI:8242,1,GSI,False,SOURCE,HIGH,25.532_93.927,,False,,OBJECTID=8242,INVENTORY
IND-INV-025028,INVENTORY,,,,unknown,25.523,93.898,Manipur,Senapati,,,Rainfall,Rock,Fall,Active,7650.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/31,,GSI:8064,1,GSI,False,SOURCE,HIGH,25.523_93.898,,False,,OBJECTID=8064,INVENTORY
IND-INV-025029,INVENTORY,,,,unknown,25.523,93.899,Manipur,Senapati,,,Rainfall,Rock,Fall,Active,7650.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/32,,GSI:8065,1,GSI,False,SOURCE,HIGH,25.523_93.899,,False,,OBJECTID=8065,INVENTORY
IND-INV-025030,INVENTORY,,2010.0,,year,25.529,93.87,Manipur,Senapati,,2010.0,Rainfall,Rock,Slide,Suspended,2604.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/5,,GSI:8258,1,GSI,False,SOURCE,HIGH,25.529_93.870,,False,,OBJECTID=8258,INVENTORY
IND-INV-025031,INVENTORY,,2010.0,,year,25.528,93.871,Manipur,Senapati,,2010.0,Rainfall,Rock,Slide,Suspended,2700.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/16,,GSI:8041,1,GSI,False,SOURCE,HIGH,25.528_93.871,,False,,OBJECTID=8041,INVENTORY
IND-INV-025032,INVENTORY,,2013.0,,year,25.528,93.872,Manipur,Senapati,,2013.0,Rainfall,Debris,Slide,Suspended,3600.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/17,,GSI:8042,1,GSI,False,SOURCE,HIGH,25.528_93.872,,False,,OBJECTID=8042,INVENTORY
IND-INV-025033,INVENTORY,,,,unknown,25.523,93.873,Manipur,Senapati,,,Rainfall,Rock,Slide,Suspended,2400.0,,,Geological Survey of India (GSI) inventory,MAN/SEN/83G14/2015/29,,GSI:8062,1,GSI,False,SOURCE,HIGH,25.523_93.873,,False,,OBJECTID=8062,INVENTORY
IND-INV-025034,INVENTORY,,,,unknown,25.566,93.863,Nagaland,Peren,,,Rainfall,Rock,Fall,Active,1875.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/16,,GSI:8604,1,GSI,False,SOURCE,HIGH,25.566_93.863,,False,,OBJECTID=8604,INVENTORY
IND-INV-025035,INVENTORY,,,,unknown,25.561,93.858,Nagaland,Peren,,,Rainfall,Rock,Fall,Active,13505.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/28,,GSI:8400,1,GSI,False,SOURCE,HIGH,25.561_93.858,,False,,OBJECTID=8400,INVENTORY
IND-INV-025036,INVENTORY,,2013.0,,year,25.571,93.871,Nagaland,Peren,,2013.0,Rainfall,Debris,Slide,Suspended,1200.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/11,,GSI:8582,1,GSI,False,SOURCE,HIGH,25.571_93.871,,False,,OBJECTID=8582,INVENTORY
IND-INV-025037,INVENTORY,,2013.0,,year,25.569,93.872,Nagaland,Peren,,2013.0,Rainfall,Debris,Slide,Suspended,2100.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/15,,GSI:8603,1,GSI,False,SOURCE,HIGH,25.569_93.872,,False,,OBJECTID=8603,INVENTORY
IND-INV-025038,INVENTORY,,2013.0,,year,25.57,93.871,Nagaland,Peren,,2013.0,Rainfall,Debris,Slide,Suspended,2240.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/13,,GSI:8601,1,GSI,False,SOURCE,HIGH,25.570_93.871,,False,,OBJECTID=8601,INVENTORY
IND-INV-025039,INVENTORY,,,,unknown,25.579,93.87,Nagaland,Peren,,,Rainfall,Rock,Slide,Suspended,13050.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/26,,GSI:8398,1,GSI,False,SOURCE,HIGH,25.579_93.870,,False,,OBJECTID=8398,INVENTORY
IND-INV-025040,INVENTORY,,,,unknown,25.576,93.878,Nagaland,Peren,,,Rainfall,Debris,Slide,Suspended,2350.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/7,,GSI:9339,1,GSI,False,SOURCE,HIGH,25.576_93.878,,False,,OBJECTID=9339,INVENTORY
IND-INV-025041,INVENTORY,,2013.0,,year,25.598,93.848,Nagaland,Peren,,2013.0,Rainfall,Rock,Slide,Suspended,3225.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/18,,GSI:8606,1,GSI,False,SOURCE,HIGH,25.598_93.848,,False,,OBJECTID=8606,INVENTORY
IND-INV-025042,INVENTORY,,2015.0,,year,25.578,93.805,Nagaland,Peren,,2015.0,Rainfall,Debris,Slide,Suspended,2880.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/6,,GSI:9338,1,GSI,False,SOURCE,HIGH,25.578_93.805,,False,,OBJECTID=9338,INVENTORY
IND-INV-025043,INVENTORY,,,,unknown,25.576,93.783,Nagaland,Peren,,,Rainfall,Rock cum Debris,Slide,Suspended,6000.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/17,,GSI:8605,1,GSI,False,SOURCE,HIGH,25.576_93.783,,False,,OBJECTID=8605,INVENTORY
IND-INV-025044,INVENTORY,,2010.0,,year,25.575,93.777,Nagaland,Peren,,2010.0,Rainfall,Debris,Slide,Suspended,4680.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/9,,GSI:9362,1,GSI,False,SOURCE,HIGH,25.575_93.777,,False,,OBJECTID=9362,INVENTORY
IND-INV-025045,INVENTORY,,2010.0,,year,25.572,93.787,Nagaland,Peren,,2010.0,Rainfall,Rock,Slide,Suspended,2450.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/14,,GSI:8602,1,GSI,False,SOURCE,HIGH,25.572_93.787,,False,,OBJECTID=8602,INVENTORY
IND-INV-025046,INVENTORY,,,,unknown,25.531,93.762,Nagaland,Peren,,,Rainfall,Debris,Slide,Suspended,6175.0,,,Geological Survey of India (GSI) inventory,NGP/ER/83G14/2015/21,,GSI:8293,1,GSI,False,SOURCE,HIGH,25.531_93.762,,False,,OBJECTID=8293,INVENTORY
IND-INV-025047,INVENTORY,,2015.0,,year,25.526,93.766,Nagaland,Peren,,2015.0,Rainfall,Debris,Slide,Suspended,1800.0,,,Geological Survey of India (GSI) inventory,NG/PER/83G14/2015/4,,GSI:9336,1,GSI,False,SOURCE,HIGH,25.526_93.766,,False,,OBJECTID=9336,INVENTORY
IND-INV-025048,INVENTORY,,,,unknown,25.472781,93.727319,Nagaland,Peren,,,Rainfall,Debris,Slide,Suspended,550.0,,,Geological Survey of India (GSI) inventory,NAG/PER/83G11/2017/0142,,GSI:10971,1,GSI,False,SOURCE,HIGH,25.473_93.727,,False,,OBJECTID=10971,INVENTORY
IND-INV-025049,INVENTORY,,,,unknown,25.472506,93.727181,Nagaland,Peren,,,Rainfall,Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,NAG/PER/83G11/2017/0143,,GSI:10972,1,GSI,False,SOURCE,HIGH,25.473_93.727,,False,,OBJECTID=10972,INVENTORY
IND-INV-025050,INVENTORY,,,,unknown,25.471556,93.726778,Nagaland,Peren,,,Rainfall,Debris,Slide,Active,1066.0,,,Geological Survey of India (GSI) inventory,NAG/PER/83G11/2017/0145,,GSI:10974,1,GSI,False,SOURCE,HIGH,25.472_93.727,,False,,OBJECTID=10974,INVENTORY
IND-INV-025051,INVENTORY,,,,unknown,25.472217,93.726992,Nagaland,Peren,,,Rainfall,Debris,Slide,Active,900.0,,,Geological Survey of India (GSI) inventory,NAG/PER/83G11/2017/0144,,GSI:10973,1,GSI,False,SOURCE,HIGH,25.472_93.727,,False,,OBJECTID=10973,INVENTORY
IND-INV-025052,INVENTORY,,2017.0,,year,25.5,93.67,Nagaland,Peren,,2017.0,Rainfall,Earth,Slide,Suspended,1000.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/12,,GSI:27584,1,GSI,False,SOURCE,HIGH,25.500_93.670,,False,,OBJECTID=27584,INVENTORY
IND-INV-025053,INVENTORY,,2019.0,,year,25.51,93.67,Nagaland,Peren,,2019.0,Rainfall,Debris,Slide,Suspended,60.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/20,,GSI:27591,1,GSI,False,SOURCE,HIGH,25.510_93.670,,False,,OBJECTID=27591,INVENTORY
IND-INV-025058,INVENTORY,,2018.0,,year,25.51,93.7,Nagaland,Peren,,2018.0,Rainfall,Debris,Slide,Suspended,70.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/1,,GSI:27573,1,GSI,False,SOURCE,HIGH,25.510_93.700,,False,,OBJECTID=27573,INVENTORY
IND-INV-025060,INVENTORY,,2019.0,,year,25.51,93.68,Nagaland,Peren,,2019.0,Rainfall,Rock,Slide,Suspended,30.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/26,,GSI:27597,1,GSI,False,SOURCE,HIGH,25.510_93.680,,False,,OBJECTID=27597,INVENTORY
IND-INV-025062,INVENTORY,,2019.0,,year,25.51,93.71,Nagaland,Peren,,2019.0,Rainfall,Debris,Slide,Suspended,120.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/3,,GSI:27575,1,GSI,False,SOURCE,HIGH,25.510_93.710,,False,,OBJECTID=27575,INVENTORY
IND-INV-025064,INVENTORY,,2019.0,,year,25.52,93.72,Nagaland,Peren,,2019.0,Rainfall,Rock,Slide,Suspended,24.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/7,,GSI:27579,1,GSI,False,SOURCE,HIGH,25.520_93.720,,False,,OBJECTID=27579,INVENTORY
IND-INV-025065,INVENTORY,,2019.0,,year,25.51,93.72,Nagaland,Peren,,2019.0,Rainfall,Debris,Slide,Suspended,36.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/5,,GSI:27577,1,GSI,False,SOURCE,HIGH,25.510_93.720,,False,,OBJECTID=27577,INVENTORY
IND-INV-025066,INVENTORY,,,,unknown,25.52,93.73,Nagaland,Peren,,,Rainfall,Earth,Slide,Suspended,54.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/8,,GSI:27580,1,GSI,False,SOURCE,HIGH,25.520_93.730,,False,,OBJECTID=27580,INVENTORY
IND-INV-025068,INVENTORY,,,,unknown,25.53,93.73,Nagaland,Peren,,,Rainfall,Debris,Slide,,800.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/11,,GSI:27583,1,GSI,False,SOURCE,HIGH,25.530_93.730,,False,,OBJECTID=27583,INVENTORY
IND-INV-025070,INVENTORY,,,,unknown,25.53,93.74,Nagaland,Peren,,,Rainfall,Rock,Slide,Dormant,216.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/9,,GSI:27581,1,GSI,False,SOURCE,HIGH,25.530_93.740,,False,,OBJECTID=27581,INVENTORY
IND-INV-025074,INVENTORY,,,,unknown,25.54,93.74,Nagaland,Peren,,,Rainfall,Earth,Slide,Active,80.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/16,,GSI:27588,1,GSI,False,SOURCE,HIGH,25.540_93.740,,False,,OBJECTID=27588,INVENTORY
IND-INV-025076,INVENTORY,,,,unknown,25.53,93.72,Nagaland,Peren,,,Rainfall,Rock,Slide,Active,7500.0,,,Geological Survey of India (GSI) inventory,NA/PER/83G10/2020/19,,GSI:27590,1,GSI,False,SOURCE,HIGH,25.530_93.720,,False,,OBJECTID=27590,INVENTORY
IND-INV-025077,INVENTORY,,2010.0,,year,25.726,93.773,Nagaland,Dimapur,,2010.0,,Debris,Slide,Suspended,2268.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/10,,GSI:9363,1,GSI,False,SOURCE,HIGH,25.726_93.773,,False,,OBJECTID=9363,INVENTORY
IND-INV-025078,INVENTORY,,2013.0,,year,25.74,93.775,Nagaland,Dimapur,,2013.0,,Debris,Slide,Dormant,1250.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/8,,GSI:9361,1,GSI,False,SOURCE,HIGH,25.740_93.775,,False,,OBJECTID=9361,INVENTORY
IND-INV-025079,INVENTORY,,2015.0,,year,25.745,93.782,Nagaland,Dimapur,,2015.0,,Debris,Slide,Suspended,2400.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/20,,GSI:8292,1,GSI,False,SOURCE,HIGH,25.745_93.782,,False,,OBJECTID=8292,INVENTORY
IND-INV-025080,INVENTORY,,2015.0,,year,25.745,93.784,Nagaland,Dimapur,,2015.0,,Debris,Slide,Suspended,9000.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/23,,GSI:8295,1,GSI,False,SOURCE,HIGH,25.745_93.784,,False,,OBJECTID=8295,INVENTORY
IND-INV-025081,INVENTORY,,,,unknown,25.724,93.777,Nagaland,Dimapur,,,,Rock,Slide,Suspended,2250.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/19,,GSI:8607,1,GSI,False,SOURCE,HIGH,25.724_93.777,,False,,OBJECTID=8607,INVENTORY
IND-INV-025082,INVENTORY,,,,unknown,25.723,93.778,Nagaland,Dimapur,,,,Rock,Slide,Suspended,2546.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/12,,GSI:8583,1,GSI,False,SOURCE,HIGH,25.723_93.778,,False,,OBJECTID=8583,INVENTORY
IND-INV-025083,INVENTORY,,,,unknown,25.743,93.798,Nagaland,Dimapur,,,,Debris,Slide,Suspended,5225.0,,,Geological Survey of India (GSI) inventory,NG/DIM/83G14/2015/22,,GSI:8294,1,GSI,False,SOURCE,HIGH,25.743_93.798,,False,,OBJECTID=8294,INVENTORY
IND-INV-025084,INVENTORY,,,,unknown,25.76939,93.80278,Nagaland,Dimapur,Kukidolong-2,,Heavy rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,NL/DIM/83G13/2014/02,,GSI:152,1,GSI,False,SOURCE,HIGH,25.769_93.803,,False,,OBJECTID=152,INVENTORY
IND-INV-025085,INVENTORY,,2018.0,,year,25.77,93.81,Nagaland,Dimapur,,2018.0,Anthropogenic,Rock,Slide,Suspended,2475.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/38,,GSI:27635,1,GSI,False,SOURCE,HIGH,25.770_93.810,,False,,OBJECTID=27635,INVENTORY
IND-INV-025089,INVENTORY,,2018.0,,year,25.77,93.82,Nagaland,Dimapur,,2018.0,Rainfall,Earth,Slide,Suspended,340.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/12,,GSI:27609,1,GSI,False,SOURCE,HIGH,25.770_93.820,,False,,OBJECTID=27609,INVENTORY
IND-INV-025093,INVENTORY,,,,unknown,25.78,93.82,Nagaland,Dimapur,,,Anthropogenic,Earth,Slide,Suspended,84.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/47,,GSI:27644,1,GSI,False,SOURCE,HIGH,25.780_93.820,,False,,OBJECTID=27644,INVENTORY
IND-INV-025095,INVENTORY,,2017.0,,year,25.8,93.83,Nagaland,Dimapur,,2017.0,Rainfall,Debris,Slide,Suspended,4710.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/19,,GSI:27616,1,GSI,False,SOURCE,HIGH,25.800_93.830,,False,,OBJECTID=27616,INVENTORY
IND-INV-025096,INVENTORY,,2018.0,,year,25.8,93.81,Nagaland,Dimapur,,2018.0,Anthropogenic,Rock,Slide,Active,3000.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/36,,GSI:27633,1,GSI,False,SOURCE,HIGH,25.800_93.810,,False,,OBJECTID=27633,INVENTORY
IND-INV-025097,INVENTORY,,,,unknown,25.78417,93.80028,Nagaland,Dimapur,Kukidolong-1,,Heavy rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,NL/DIM/83G13/2014/01,,GSI:151,1,GSI,False,SOURCE,HIGH,25.784_93.800,,False,,OBJECTID=151,INVENTORY
IND-INV-025098,INVENTORY,,,,unknown,25.78214,93.80528,Nagaland,Dimapur,,,Inherent slope character and incessant rainfall,Rock cum Debris,Slide,Reactivated,0.0,,,Geological Survey of India (GSI) inventory,NL/MON/83G13/2014/13,,GSI:1169,1,GSI,False,SOURCE,HIGH,25.782_93.805,,False,,OBJECTID=1169,INVENTORY
IND-INV-025099,INVENTORY,,2018.0,,year,25.78,93.8,Nagaland,Dimapur,,2018.0,Anthropogenic,Rock,Slide,Active,3675.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/31,,GSI:27628,1,GSI,False,SOURCE,HIGH,25.780_93.800,,False,,OBJECTID=27628,INVENTORY
IND-INV-025101,INVENTORY,,2018.0,,year,25.79,93.8,Nagaland,Dimapur,,2018.0,Rainfall,Rock,Slide,Suspended,750.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/23,,GSI:27620,1,GSI,False,SOURCE,HIGH,25.790_93.800,,False,,OBJECTID=27620,INVENTORY
IND-INV-025104,INVENTORY,,2018.0,,year,25.8,93.8,Nagaland,Dimapur,,2018.0,Anthropogenic,Rock,Slide,Active,1320.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/44,,GSI:27641,1,GSI,False,SOURCE,HIGH,25.800_93.800,,False,,OBJECTID=27641,INVENTORY
IND-INV-025105,INVENTORY,,2018.0,,year,25.79,93.78,Nagaland,Dimapur,,2018.0,Anthropogenic,Debris,Slide,Suspended,3500.0,,,Geological Survey of India (GSI) inventory,NA/DIM/83G13/2020/46,,GSI:27643,1,GSI,False,SOURCE,HIGH,25.790_93.780,,False,,OBJECTID=27643,INVENTORY
