event_record_id,latitude,longitude,event_date,elevation,slope,aspect,soil_id,landcover_class,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,label,sample_type,event_date_source,nearest_grid_distance_km,nearest_grid_latitude,nearest_grid_longitude,grid_distance_valid,rainfall_temporal_coverage,all_rainfall_features_available
258,23.7348,92.7187,2015-09-14,1045.321044921875,20.19441604614257,11.448138236999512,7001.0,50.0,0.0,4.182334899902344,12.271318078041077,65.25377285480499,407.54500998556614,1,landslide_event,event_date_standardized,3.552461121716684,23.75,92.75,True,FULL,True
195,23.7313,92.7187,2015-09-14,1020.4970092773438,17.155675888061523,57.22224426269531,7001.0,50.0,0.0,4.182334899902344,12.271318078041077,65.25377285480499,407.54500998556614,1,landslide_event,event_date_standardized,3.7537058644846666,23.75,92.75,True,FULL,True
91,26.1666,91.7042,2015-09-23,229.039794921875,18.53145217895508,210.8583221435547,3650.0,50.0,47.29277801513672,58.67525005340576,60.28392016887665,89.6710000038147,187.59256897866726,1,landslide_event,event_date_standardized,10.348190360847934,26.25,91.75,True,FULL,True
215,25.583,91.893,2015-09-23,1445.709716796875,13.912297248840332,239.4311370849609,3646.0,50.0,64.58702850341797,104.67656517028809,158.76280546188354,230.82746994495392,572.7589026689529,1,landslide_event,event_date_standardized,14.120623515727091,25.5,92.0,True,FULL,True
338,27.1758,88.5294,2016-01-14,304.3135681152344,7.230428218841553,263.4545593261719,3662.0,50.0,1.274561882019043,1.274561882019043,4.007601261138916,6.8967039585113525,7.013006873428822,1,landslide_event,event_date_only,8.765556641001535,27.25,88.5,True,FULL,True
321,26.7223,95.0243,2016-04-19,694.5234985351562,16.726797103881836,28.643535614013672,4276.0,50.0,37.478614807128906,84.77340984344482,102.71471762657166,319.82457399368286,362.67039024829865,1,landslide_event,event_date_only,3.922901648811824,26.75,95.0,True,FULL,True
342,27.5799,91.8569,2016-04-22,2766.8056640625,22.40599822998047,243.9518280029297,11879.0,10.0,37.05142974853516,97.18542098999023,122.1890811920166,148.99512910842896,191.44855226576328,1,landslide_event,event_date_only,13.889603084034299,27.5,91.75,True,FULL,True
334,28.0822,96.5316,2016-05-01,594.242431640625,24.947830200195312,227.651596069336,4351.0,10.0,33.68991470336914,94.44059181213379,190.2925329208374,511.92062187194824,876.3863904476166,1,landslide_event,event_date_only,9.678664806504209,28.0,96.5,True,FULL,True
352,24.87,92.35,2016-05-18,18.72933959960937,3.2813942432403564,336.93231201171875,3708.0,10.0,280.2071838378906,370.416561126709,485.08494651317596,527.4306996464729,1008.3223870396614,1,landslide_event,event_date_only,16.674488071221997,24.75,92.25,True,FULL,True
327,24.4638,92.4943,2016-05-18,104.1291046142578,9.694157600402832,210.014892578125,3665.0,10.0,188.93283081054688,228.1857442855835,271.43767860531807,285.5911333858967,532.4836724102497,1,landslide_event,event_date_only,4.069733716848817,24.5,92.5,True,FULL,True
340,24.5204,92.7264,2016-05-18,37.724727630615234,4.965514183044434,332.6190795898437,3701.0,10.0,182.6837615966797,214.47818565368652,260.3883783817291,277.3929310441017,593.052706323564,1,landslide_event,event_date_only,3.271692743663124,24.5,92.75,True,FULL,True
325,24.5202,92.7239,2016-05-18,40.8049201965332,2.4934067726135254,44.05175018310547,3701.0,10.0,182.6837615966797,214.47818565368652,260.3883783817291,277.3929310441017,593.052706323564,1,landslide_event,event_date_only,3.4410428809421583,24.5,92.75,True,FULL,True
349,24.5308,92.5121,2016-05-18,60.55363464355469,9.54898452758789,329.901123046875,3701.0,10.0,188.93283081054688,228.1857442855835,271.43767860531807,285.5911333858967,532.4836724102497,1,landslide_event,event_date_only,3.635079651606029,24.5,92.5,True,FULL,True
322,27.6438,93.871,2016-06-12,1718.238037109375,34.03382110595703,277.4131774902344,11839.0,10.0,20.73471641540528,21.8841679096222,56.584103286266334,67.11356341838837,424.5136216878891,1,landslide_event,event_date_only,16.899001309202365,27.75,93.75,True,FULL,True
324,26.1677,94.2442,2016-06-12,777.65380859375,19.665016174316406,253.51382446289065,4276.0,10.0,8.563486099243164,28.573800444602966,59.40941560268402,96.65779088437557,341.2367717474699,1,landslide_event,event_date_only,9.179901997385798,26.25,94.25,True,FULL,True
336,26.3185,94.5247,2016-06-14,1166.3331298828125,3.8316009044647217,345.2371826171875,4276.0,10.0,8.271346092224121,24.56794309616089,52.80796217918396,88.94934460520744,326.9610177576542,1,landslide_event,event_date_only,8.013926647794866,26.25,94.5,True,FULL,True
337,26.1961,91.7825,2016-06-22,118.33870697021484,4.6746134757995605,26.55876350402832,3650.0,10.0,7.798964023590088,19.499743461608887,54.796552896499634,162.49421221017838,235.95772790908813,1,landslide_event,event_date_only,6.820641431176967,26.25,91.75,True,FULL,True
341,27.0136,92.6351,2016-07-01,228.27194213867188,4.294306755065918,155.18844604492188,11775.0,50.0,30.224510192871094,60.00020885467529,79.76985478401184,195.67663550376892,327.6976330280304,1,landslide_event,event_date_only,11.566032814601337,27.0,92.75,True,FULL,True
332,25.9611,91.3681,2016-07-07,182.3294677734375,10.071325302124023,35.041587829589844,3648.0,10.0,23.446001052856445,34.48268365859985,63.67916250228882,116.1650482416153,374.7961630821228,1,landslide_event,event_date_only,12.556215015012311,26.0,91.25,True,FULL,True
331,25.0118,94.3136,2016-07-07,1398.61669921875,1.1882646083831787,257.742919921875,4301.0,10.0,7.807618618011475,28.27251434326172,89.2677252292633,139.35804384946823,262.14012229442596,1,landslide_event,event_date_only,6.481506534003055,25.0,94.25,True,FULL,True
328,25.7902,94.1318,2016-07-10,1280.449951171875,13.43272304534912,66.5816421508789,4276.0,10.0,3.5268335342407227,15.968923293054104,82.44201823323965,171.81546815484762,306.13233955949545,1,landslide_event,event_date_only,12.616186218415793,25.75,94.25,True,FULL,True
329,26.1699,94.4922,2016-07-11,1172.01806640625,31.737802505493164,318.75311279296875,4276.0,10.0,5.91382360458374,24.325129866600037,83.93421518802643,161.56661361455917,313.11005198955536,1,landslide_event,event_date_only,8.950643858072473,26.25,94.5,True,FULL,True
344,26.1768,91.7702,2016-07-14,85.85330963134766,34.82474899291992,120.0568389892578,7001.0,10.0,5.463315010070801,9.630594402551651,39.199520498514175,82.15285256505013,157.0204013288021,1,landslide_event,event_date_only,8.394272624639894,26.25,91.75,True,FULL,True
335,26.1963,91.8074,2016-07-14,170.9136199951172,15.63372039794922,118.5219497680664,3650.0,10.0,5.463315010070801,9.630594402551651,39.199520498514175,82.15285256505013,157.0204013288021,1,landslide_event,event_date_only,8.27938238549077,26.25,91.75,True,FULL,True
348,27.3034,93.804,2016-07-16,721.4577026367188,37.36384582519531,83.02684020996094,11839.0,10.0,115.34709930419922,187.79465675354004,308.76233100891113,481.42090168595314,765.9628936350346,1,landslide_event,event_date_only,8.023582606889288,27.25,93.75,True,FULL,True
351,28.235,94.9612,2016-07-19,335.8134460449219,46.51467514038086,13.88074016571045,11775.0,10.0,46.87040710449219,148.8238525390625,234.29472255706787,326.11787509918213,760.5257467031479,1,landslide_event,event_date_only,4.216771894163864,28.25,95.0,True,FULL,True
326,25.203,90.5573,2016-07-19,155.5242919921875,25.422700881958008,153.64625549316406,3814.0,10.0,149.00009155273438,399.51245880126953,551.1611804962158,775.0899202823639,1601.8367079496384,1,landslide_event,event_date_only,7.750682966506372,25.25,90.5,True,FULL,True
323,26.09748244,91.8744337,2016-07-19,205.76043701171875,17.583864212036133,334.7571716308594,3814.0,10.0,20.46379470825196,56.13058853149415,72.03215861320496,108.52735590934753,192.120580971241,1,landslide_event,event_date_only,16.491380562708336,26.0,91.75,True,FULL,True
350,26.1966,91.802,2016-07-20,124.11662292480467,15.977131843566896,9.01478672027588,3650.0,10.0,9.594910621643066,44.8629150390625,86.35835981369019,126.34369459748268,194.26018199324608,1,landslide_event,event_date_only,7.890914634551104,26.25,91.75,True,FULL,True
330,25.48,94.1383,2016-07-25,1701.351318359375,15.59140682220459,136.51828002929688,4276.0,50.0,2.643849372863769,10.228721380233765,27.057406425476074,124.5474202632904,292.15795293450356,1,landslide_event,event_date_only,11.367336006452508,25.5,94.25,True,FULL,True
346,26.0101,94.5282,2016-07-26,1710.7818603515625,13.136102676391602,108.51004791259766,4276.0,10.0,20.44708824157715,32.81678795814514,54.295642137527466,162.47979372739792,319.9675286412239,1,landslide_event,event_date_only,3.0305202435087812,26.0,94.5,True,FULL,True
347,27.5748,91.8644,2016-07-28,2693.17724609375,7.516595363616943,63.39360427856445,11879.0,30.0,7.138001918792725,30.659409224987034,66.06143397092819,189.45041340589523,362.8281607031822,1,landslide_event,event_date_only,14.130597225942536,27.5,91.75,True,FULL,True
345,23.5397,93.3783,2016-07-28,1562.1533203125,16.503074645996094,255.90419006347656,4301.0,30.0,0.6133350133895874,59.919084906578064,96.06510722637177,144.97636795043945,571.0652657747269,1,landslide_event,event_date_only,13.545033653215269,23.5,93.25,True,FULL,True
333,25.8702,94.7844,2016-07-28,1145.7412109375,10.672196388244627,221.54708862304688,4276.0,50.0,9.450075149536133,33.5311918258667,63.943573236465454,151.59405586123466,314.5130006670952,1,landslide_event,event_date_only,13.814031008878827,25.75,94.75,True,FULL,True
343,27.5754,91.9754,2016-08-05,2414.574462890625,23.59556579589844,352.4862976074219,11879.0,30.0,0.2490379959344864,8.316763177514076,15.243799582123756,95.51707257330418,239.77865602076054,1,landslide_event,event_date_only,8.745181742970926,27.5,92.0,True,FULL,True
339,27.172,88.5292,2016-10-15,335.4233703613281,38.68427276611328,15.105154037475586,3662.0,10.0,0.0,60.03106117248535,121.64757812023163,147.7482647895813,383.7927111387253,1,landslide_event,event_date_only,9.158896288880783,27.25,88.5,True,FULL,True
364,25.14435,93.94715,2017-06-04,1257.6201171875,15.882923126220703,155.53907775878906,4276.0,30.0,16.5528564453125,36.87479782104492,120.78648376464844,146.17793165147305,209.18479044735432,1,landslide_event,event_date_only,12.889426496568872,25.25,94.0,True,FULL,True
363,26.11244444444445,94.75675,2018-05-21,1045.6080322265625,32.508907318115234,227.523178100586,4276.0,10.0,3.046121835708618,21.277132272720337,40.81350475549698,76.61138798296452,150.6263835579157,1,landslide_event,event_date_only,12.535427930830684,26.0,94.75,True,FULL,True
362,24.781694444444444,93.77605555555556,2018-06-06,987.0897827148438,13.632092475891112,26.70398712158203,4276.0,50.0,0.9411458373069764,11.051683127880096,32.96305713057518,42.360233932733536,93.53740581870079,1,landslide_event,event_date_only,4.382873063649261,24.75,93.75,True,FULL,True
361,24.99288888888889,94.23058333333331,2018-07-01,990.2874755859376,40.22372817993164,252.7734832763672,4276.0,10.0,0.0,3.9129388332366943,58.03950047492981,101.75632774829865,341.37541192770004,1,landslide_event,event_date_only,2.0931605181285216,25.0,94.25,True,FULL,True
360,27.31583333333333,88.60666666666665,2018-08-10,1490.2158203125,28.152433395385746,83.6025619506836,3662.0,30.0,19.111846923828125,48.09578174352646,170.654372215271,359.3840260505676,560.5373344421387,1,landslide_event,event_date_only,12.923664907247574,27.25,88.5,True,FULL,True
359,25.68176111111111,94.06811944444443,2019-10-26,1144.782470703125,31.05967903137207,33.65603256225586,4276.0,10.0,15.599119186401367,31.56414008140564,32.3807390332222,42.964746594429016,189.43210530281067,1,landslide_event,event_date_only,10.19400347316022,25.75,94.0,True,FULL,True
358,25.62,91.8827222222222,2020-05-21,1254.337646484375,11.02405071258545,131.7313690185547,3647.0,50.0,48.1134147644043,59.23598861694336,68.89835834503174,116.25112000852823,232.83063323050737,1,landslide_event,event_date_only,17.760237773649898,25.5,92.0,True,FULL,True
357,27.39305555555556,88.63527777777779,2020-05-24,1574.1639404296875,36.5161361694336,179.4974822998047,3662.0,30.0,48.47993469238281,70.46832656860352,102.52745962142944,176.60268259048462,235.6838743686676,1,landslide_event,event_date_only,16.516805431151063,27.5,88.75,True,FULL,True
356,27.398666666666667,88.62358333333333,2020-05-24,1732.437255859375,41.680152893066406,177.45468139648438,3662.0,10.0,62.83584976196289,88.2045373916626,135.23477029800415,196.23695731163025,271.22324591875076,1,landslide_event,event_date_only,16.713851781037494,27.5,88.5,True,FULL,True
355,25.515916666666666,94.1365277777778,2020-07-01,1698.6575927734375,15.16800594329834,22.56951904296875,4276.0,10.0,4.016603946685791,28.089191436767578,56.48307752609253,144.51053535938263,225.88773614168167,1,landslide_event,event_date_only,11.46181305607306,25.5,94.25,True,FULL,True
353,24.85,93.5,2022-06-30,306.1405639648437,32.21190643310547,282.95050048828125,4301.0,10.0,0.0,10.803217053413391,45.503893971443176,241.3821097612381,327.6891371011734,1,landslide_event,event_date_only,11.132000000000517,24.75,93.5,True,FULL,True
