source_name,source_link,event_id,event_date,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare,master_id,record_type,event_year,event_month,date_precision,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,elevation,slope,aspect,soil_id,landcover_class,all_features_available
www.nagalandpost.com,http://www.nagalandpost.com/channelnews/state/StateNews.aspx?news=TkVXUzEwMDA0NjAwNw%3D%3D-%2FtfIAOw1uMk%3D,4905.0,6/7/2013 0:00,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland","Chessore  Area  Village  Councils  and VDBs comprising  of five villages _ Chessore, Huker, Aiponger, Y. Anner and  Kuthur villages _ after thoroughly deliberating on the issue of road blockade caused by heavy landslide from Kuthur to Huker road via Y/ Anner and  Chessore village, have resolved to clear the blockade road. S. Neoji and R. Ramji said a joint meeting of Chessore area village councils and VDBs held meeting August 31 at Chessore village wherein it was resolved to deploy bulldozer to clear landslide along the road. They also stated that expenditure would be contributed from each VDB of five villages under MGNRES scheme under 2013- 14, as the road was the lifeline of the people of the area.","Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",25km,landslide,unknown,medium,unknown,0.0,0.0,glc,4905.0,India,IN,Nāgāland,33748.0,Tuensang,22.32574,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.7031,26.0977,India_Media_Catalog,6/7/2013 0:00,2013-06-07 00:00:00,2013-06-07,26.0977,94.7031,26.0977,94.7031,True,26.098,94.703,2013-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.1412353515625,38.89234161376953,331.67437744140625,4276.0,10.0,True
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-07-15/guwahati/40589516_1_southern-angami-youth-organization-jessami-tadubi,5107.0,7/15/2013 0:00,"National Highway 29 Near Phesama Village, Nagaland","Heavy landslide caused by incessant rain for the last couple of weeks has blocked National Highway 29 along Phesama village, about 12 km from here. This has affected Manipur as it is one of the main highways connecting the state with the rest of the country. A stretch of about 200 feet of the highway has been swept down to a distance of 500 to 600 feet into the valley. The landslide has completely cut off movement of vehicles, secluding the southern Angami areas and neighbouring state of Manipur.","National Highway 29 Near Phesama Village, Nagaland",10km,landslide,rain,medium,unknown,0.0,0.0,glc,5107.0,India,IN,Nāgāland,92113.0,Kohima,5.30049,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.1139,25.6269,India_Media_Catalog,7/15/2013 0:00,2013-07-15 00:00:00,2013-07-15,25.6269,94.1139,25.6269,94.1139,True,25.627,94.114,2013-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.893310546875,14.322092056274414,40.1620979309082,4276.0,50.0,True
Assam Times,http://www.assamtimes.org/node/14309,7253.0,7/22/2015 0:00,Lakhipur,"Five persons of a family were buried alive when a huge hillock collapsed on their house in Cachar district on Wednesday. The incident took place in the wee hours at Lakhipur are when a huge hillock slipped into the house where Zubeda Khatun along with her four children lived in.  “It came to light at around 10 in the morning as the local residents had to keep themselves confined to their homes because of the incessant rains,” a local resident told Assam Times over telephone.",Lakhipur,5km,landslide,continuous_rain,medium,urban,5.0,0.0,glc,7253.0,India,IN,Assam,12871.0,Lakhipur,1.31262,7/22/2015 15:44,11/20/2017 15:17,2/15/2018 15:51,92.9974,24.7979,India_Media_Catalog,7/22/2015 0:00,2015-07-22 00:00:00,2015-07-22,24.7979,92.9974,24.7979,92.9974,True,24.798,92.997,2015-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.804288864135742,0.33506423234939575,308.4742126464844,3708.0,40.0,True
Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep2414/at051,6286.0,9/22/2014 0:00,Garchuk,another road in Garchuk was also blocked due to landslide.,Garchuk,5km,landslide,rain,small,unknown,0.0,0.0,glc,6286.0,India,IN,Assam,899094.0,Guwahati,9.63258,10/21/2014 15:30,11/20/2017 15:17,2/15/2018 15:51,91.7082,26.1044,India_Media_Catalog,9/22/2014 0:00,2014-09-22 00:00:00,2014-09-22,26.1044,91.7082,26.1044,91.7082,True,26.104,91.708,2014-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.93117904663086,1.0328607559204102,67.40087890625,3814.0,10.0,True
kanglaonline,http://www.kanglaonline.com/index.php?template=headline&newsid=42473&typeid=2,594.0,6/19/2008 0:00,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur",mudslide 30-40 feet long,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur",25km,mudslide,monsoon,medium,unknown,0.0,0.0,glc,594.0,India,IN,Manipur,223523.0,Imphal,18.23429,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.8275,24.9336,India_Media_Catalog,6/19/2008 0:00,2008-06-19 00:00:00,2008-06-19,24.9336,93.8275,24.9336,93.8275,True,24.934,93.828,2008-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.5741577148438,14.779629707336426,122.88011932373047,4276.0,30.0,True
www.morungexpress.com,http://www.morungexpress.com/local/103875.html,5337.0,8/16/2013 0:00,"Yakshu, Nagaland","The Deputy Commissioner Mon, Angau I Thou, IAS accompanied by ADC Tobu, SDO Civil Mon, DPRO and DBs visited the major landslide area near Yakshu field, which occurred on August 16 last and cut off the Tobu area from the district Hq. The mudslide had damaged the Telangso Hydro Project Channel, resulting in non-functioning of the hydro project. The DC Mon interacted with the leaders of Tobu at Telangso Hydro Project rest house. She expressed her appreciation to the people of the area for taking the initiatives in bringing essential commodities through alternative route via Longleng district without any complaint. She also urged upon the people of the area to continue to extend their cooperation in maintaining peace and tranquility in the area for development. She also informed that road to Monyakshu headquarter is via Chen area and trucks carrying essential commodity are plying normally. On the inquiry of the DC, it was learnt that the road would be cleared only after retrieving the JCB ","Yakshu, Nagaland",5km,landslide,rain,medium,unknown,0.0,0.0,glc,5337.0,India,IN,Nāgāland,33748.0,Tuensang,22.58609,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.9731,26.4205,India_Media_Catalog,8/16/2013 0:00,2013-08-16 00:00:00,2013-08-16,26.4205,94.9731,26.4205,94.9731,True,26.42,94.973,2013-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.717041015625,16.386865615844727,181.85009765625,4301.0,30.0,True
articles.timesofindia,http://articles.timesofindia.indiatimes.com/2011-08-06/guwahati/29861700_1_water-supply-drinking-water-landslides,3881.0,8/5/2011 0:00,Itanagar,"ITANAGAR: Heavy rainfall in the past 12 hours wrecked havoc in the Arunachal Pradesh capital with almost all major roads leading to the town being snapped off in many areas on the NH 52-A.  Rain induced landslides have cut off several places from the rest of the state, while many places within the capital complex near Karsingsa sinking zone, Lekhi village, A-sector Naharlagun and the Papunallah area have been severely affected by the calamity.  A bridge at Abotani Colony in Itanagar has been rendered unusable as siltation on the banks of the stream gave away. The onus for maintaining the bridge, which is frequented by VIPs, has fallen on the PWD as the urban department has expressed its inability to maintain the structure, official sources informed.",Itanagar,5km,landslide,downpour,medium,unknown,0.0,0.0,glc,3881.0,India,IN,Arunāchal Pradesh,26912.0,Naharlagun,0.67751,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.6885,27.1034,India_Media_Catalog,8/5/2011 0:00,2011-08-05 00:00:00,2011-08-05,27.1034,93.6885,27.1034,93.6885,True,27.103,93.688,2011-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.83685302734375,3.5235257148742676,54.13344955444336,7001.0,50.0,True
indianexpress,http://www.indianexpress.com/news/landslides-cut-off-arunachal-districts-iaf-to-the-rescue/833599/,3925.0,8/15/2011 0:00,"East Kameng, Arunachal Pradesh","landslides triggered off by heavy rain cutting off road communication in several districts of Arunachal Pradesh The situation has been particularly cut off in the East Kameng district in western Arunachal Pradesh, where incessant rains have played havoc with people's lives, washing away roads and disrupting power supply","East Kameng, Arunachal Pradesh",50km,landslide,downpour,medium,unknown,0.0,0.0,glc,3925.0,India,IN,Arunāchal Pradesh,7121.0,Bomdila,63.47818,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,93.0153,27.4888,India_Media_Catalog,8/15/2011 0:00,2011-08-15 00:00:00,2011-08-15,27.4888,93.0153,27.4888,93.0153,True,27.489,93.015,2011-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.1685180664062,33.45001983642578,322.15582275390625,11775.0,10.0,True
Hindustan Times,http://www.hindustantimes.com/india/20-dead-several-houses-swept-away-in-manipur-landslide/story-KoP6OouFBWhqxSdcnLrXJN.html,7383.0,8/1/2015 0:00,"Tuitung village, Khengjoi","Several houses of Hollenjang, Wayang and Tuitung village under Khengjoi were also swept away by the landslide. The total number of casualties from these areas, if any, are not known so far.","Tuitung village, Khengjoi",5km,landslide,rain,medium,unknown,0.0,0.0,glc,7383.0,India,IN,Manipur,44540.0,Mawlaik,38.95051,12/14/2015 20:53,11/20/2017 15:17,2/15/2018 15:51,94.1434,23.899,India_Media_Catalog,8/1/2015 0:00,2015-08-01 00:00:00,2015-08-01,23.899,94.1434,23.899,94.1434,True,23.899,94.143,2015-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.3252410888672,20.12415313720703,172.67161560058594,3689.0,10.0,True
articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-02-20/guwahati/37199432_1_fire-mishap-east-siang-massive-landslide,4757.0,2/18/2013 0:00,"East Siang, Arunachal Pradesh","At least three persons died on the spot while two were seriously injured in a massive landslide that occurred in East Siang district.The accident occurred at 20 mile, which is 38 km from Pasighat town in East Siang district on Monday, sources said here on Tuesday.","East Siang, Arunachal Pradesh",5km,landslide,rain,medium,unknown,3.0,2.0,glc,4757.0,India,IN,Arunāchal Pradesh,25581.0,Pāsighāt,16.99553,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,95.1645,28.1193,India_Media_Catalog,2/18/2013 0:00,2013-02-18 00:00:00,2013-02-18,28.1193,95.1645,28.1193,95.1645,True,28.119,95.164,2013-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.773681640625,35.69247817993164,220.4382781982422,11790.0,10.0,True
E-PAO,http://e-pao.net/GP.asp?src=26..120815.aug15,7666.0,8/11/2015 0:00,Tousem,"In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",Tousem,5km,landslide,continuous_rain,medium,unknown,0.0,0.0,glc,7666.0,India,IN,Manipur,7176.0,Mahur,27.66664,4/28/2016 21:01,11/20/2017 15:17,2/15/2018 15:51,93.3729,25.1019,India_Media_Catalog,8/11/2015 0:00,2015-08-11 00:00:00,2015-08-11,25.1019,93.3729,25.1019,93.3729,True,25.102,93.373,2015-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.4647216796875,9.877705574035645,184.81100463867188,3665.0,50.0,True
kuenselonline,http://www.kuenselonline.com/modules.php?name=News&file=article&sid=16186,2113.0,7/21/2010 8:00,"Singtam-Mangan rd, Sikkim","Five houses were destroyed by landslides triggered by incessant rain at Zang in East Sikkim early this morning. Nobody was hurt as families living in these houses could escape just before the slides struck.  The mud slides also blocked the Singtam-Mangan road, which is an alternative route to North Sikkim Highway. The rubbles were cleared by the Border Roads Organisation for light vehicles later in the afternoon","Singtam-Mangan rd, Sikkim",25km,landslide,downpour,medium,unknown,0.0,0.0,glc,2113.0,India,IN,Sikkim,30700.0,Gangtok,7.76559,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.559,27.3773,India_Media_Catalog,7/21/2010 8:00,2010-07-21 08:00:00,2010-07-21,27.3773,88.559,27.3773,88.559,True,27.377,88.559,2010-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.3265380859375,32.3568000793457,254.3673095703125,3662.0,10.0,True
morungexpress,http://www.morungexpress.com/local/51540.html,2045.0,7/6/2010 0:00,"Tuensang, Nagaland","Dimapur| July 12  : Yet another monsoon season in Nagaland and one has to batter bad roads.    This year’s monsoon has been the worse by far.  Most interior villagers of Mon, Tuensang and Kiphire are cut out from the rest of the state. With good roads beyond their dreams even on dry days, rainy days are a nightmare for the people. Journey to places like Mimi in Kiphire, Pangsha in Tuensang and parts of Mon and Peren can be made only on four wheel drive vehicles or on foot. Mud slides are common in almost all the highways leading to district headquarters. Exploitation of natural resources like boulders and deforestation is causing more landslides than before. The use of roads by all size vehicles has spoilt most of the soiled roads making it difficult for smaller vehicles to ply. ","Tuensang, Nagaland",5km,mudslide,monsoon,medium,unknown,0.0,0.0,glc,2045.0,India,IN,Nāgāland,33748.0,Tuensang,3.57473,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.8133,26.2363,India_Media_Catalog,7/6/2010 0:00,2010-07-06 00:00:00,2010-07-06,26.2363,94.8133,26.2363,94.8133,True,26.236,94.813,2010-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.9539794921875,16.332609176635742,47.38410949707031,4276.0,50.0,True
Nagaland Post,http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA4NTE4Nw%3D%3D,7701.0,8/19/2015 15:00,Phesama,Over 200 vehicles were stranded along NH-29 Phesama landslide area for almost four hours on Wednesday.,Phesama,5km,landslide,continuous_rain,medium,above_road,0.0,0.0,glc,7701.0,India,IN,Nagaland,92113.0,Kohima,5.22778,5/27/2016 14:48,11/20/2017 15:17,2/15/2018 15:51,94.1051,25.6278,India_Media_Catalog,8/19/2015 15:00,2015-08-19 15:00:00,2015-08-19,25.6278,94.1051,25.6278,94.1051,True,25.628,94.105,2015-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.023193359375,7.67141056060791,50.47274398803711,4276.0,60.0,True
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2422.0,9/13/2010 0:00,"Hunthar Veng, Mizoram","In Hunthar Veng, the kitchen side of H. Lalchhanhima’s house was damaged by a landslide while the road to Kanan Veng was blocked by a landslide. ","Hunthar Veng, Mizoram",1km,landslide,downpour,medium,urban,0.0,0.0,glc,2422.0,India,IN,Mizoram,20244.0,Serchhīp,8.59507,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,92.7141905,23.74182634,India_Media_Catalog,9/13/2010 0:00,2010-09-13 00:00:00,2010-09-13,23.74182634,92.7141905,23.74182634,92.7141905,True,23.742,92.714,2010-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.8895263671875,19.731721878051758,300.9390563964844,3665.0,50.0,True
New Indian Express,http://www.newindianexpress.com/nation/Landslide-Kills-Three-in-Tripura/2014/08/15/article2381042.ece,6513.0,8/14/2014 23:00,Sabroom,"A woman and her two children were killed when a landslide buried their house in Tripura, police said here Friday.",Sabroom,5km,mudslide,downpour,medium,unknown,3.0,0.0,glc,6513.0,India,IN,Tripura,6205.0,Sabrūm,1.52162,12/15/2014 22:50,11/20/2017 15:17,2/15/2018 15:51,91.7174,23.0137,India_Media_Catalog,8/14/2014 23:00,2014-08-14 23:00:00,2014-08-14,23.0137,91.7174,23.0137,91.7174,True,23.014,91.717,2014-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.031164169311523,6.779423236846924,284.6083068847656,3636.0,50.0,True
www.indiatvnews.com,http://www.indiatvnews.com/news/india/sikkim-landslide-army-rescues-tourists-stranded-near-nathu-la-24315.html,4990.0,6/27/2013 23:00,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim","The Mountain Black Cat Division of the Indian Army has rescued 230 tourists last night when they were stranded near Changu Lake (13300 ft height) , 15 km away from Nathu La, on India-China border in eastern Sikkim. Heavy rain and landslides in this area has cut off traffic. The nearest regiment of army jawans noticed nearly 47 vehicles carrying tourists who were stranded at night.","Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",1km,landslide,downpour,medium,unknown,0.0,0.0,glc,4990.0,India,IN,Sikkim,30700.0,Gangtok,15.93151,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,88.7628,27.3765,India_Media_Catalog,6/27/2013 23:00,2013-06-27 23:00:00,2013-06-27,27.3765,88.7628,27.3765,88.7628,True,27.376,88.763,2013-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751.0,9.637657165527344,180.0,3717.0,30.0,True
morungexpress,http://www.morungexpress.com/frontpage/53726.html,2248.0,8/14/2010 0:00,"Noklak-Tuensang road, Nagaland","People cross a portion of the landslide area, along the National Highway 39, below Kohima, on Saturday, August 21, 2010. The calamities which affect the National Highway 39 started from August 7 after continuous heavy rainfall in the hilly state of Nagaland.   Almost all roads in Tuensang district including those connecting the district headquarters have become unpliable for both the Nagaland State Transport (NST) buses and private vehicles. Some of the roads worst hit by landslides and land-sinking are Tuensang-Shamatore road, Noklak-Tuensang road, Kiphire-Tuensang road and Tuensang-Mokokchung road. (Very unclear about the date, anytime between August 7th and August 21st)","Noklak-Tuensang road, Nagaland",25km,landslide,downpour,medium,unknown,0.0,0.0,glc,2248.0,India,IN,Nāgāland,33748.0,Tuensang,10.37545,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.9152,26.222,India_Media_Catalog,8/14/2010 0:00,2010-08-14 00:00:00,2010-08-14,26.222,94.9152,26.222,94.9152,True,26.222,94.915,2010-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.078369140625,29.12509536743164,313.4775695800781,4276.0,10.0,True
www.morungexpress.com,http://www.morungexpress.com/local/101605.html,5268.0,8/4/2013 0:00,"Zunheboto, Nagaland","The Chief Engineer, PHED Er Kevisekho Kruse along with Superintending Engineer, Er Moa Longchar and a host of field officers and staff on August 22 conducted a physical verification of the huge damages of the main pipeline for water supply to Zunheboto town caused by natureÕs fury on August 4. It stated in a press release that the site visit took stock of the whole situation and made a detailed assessment of the materials that can be salvaged and the additional pipes etc that would be required for restoration of the disrupted water supply.  The Chief Engineer observed the damage caused to be most unexpected and first occurrence of such fierce landslides and flood in the area since the commissioning of the water supply scheme in the year 2000. He added that a total of 790 metres of 150 mm dia main pipelines have either being totally damaged or carried downhill, resulting in complete stoppage of water supply to the town. He also stated that steps have been already initiated to restore th","Zunheboto, Nagaland",25km,landslide,continuous_rain,medium,unknown,0.0,0.0,glc,5268.0,India,IN,Nāgāland,29499.0,Zunheboto,5.21085,4/1/2014 0:00,11/20/2017 15:17,2/15/2018 15:51,94.5163,26.0137,India_Media_Catalog,8/4/2013 0:00,2013-08-04 00:00:00,2013-08-04,26.0137,94.5163,26.0137,94.5163,True,26.014,94.516,2013-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.4874267578125,11.523119926452637,258.9540100097656,4276.0,30.0,True
